,Decimal_latitude,Decimal_longitude,StationNumber,station_name,Date/Time,water_temp_c,"Turbid- ity, NTU","Dis- solvedoxygen, mg/L","pH, water,unfltrd field, std units","Salin- ity, water,unfltrd ppth","Total nitro- gen, water,unfltrd mg/L","Ammonia water, fltrd, mg/L as N","Nitrite water, fltrd, mg/L as N","Nitrate water, fltrd, mg/L as N","Phos- phate, water,unfltrd mg/L","Ortho- phos- phate, water, fltrd, mg/L as P","Hard- ness, water,mg/L as CaCO3","Calcium water, fltrd, mg/L","Magnes- ium, water, fltrd, mg/L","Sodium, water, fltrd, mg/L","Chlor- ide, water, fltrd, mg/L","Sulfate water, fltrd, mg/L","Fluor- ide, water, fltrd, mg/L","Copper, water, fltrd, ug/L","Zinc, water, fltrd, ug/L","PCBs, water,unfltrd g/d","Rhod- amine WT, water,unfltrd ug/L","Rn-222, water,unfltrd dpm/L","E coli,definedsubstr. test, water, MPN/ 100 mL","Nitrate water,unfltrd field, mg/L","Inorg. nitro- gen,disslvd calcd, mg/L as N","Ortho- phos- phate,wat flt field, mg/L as P","Turbdty white light,det ang90+/-30corrctd NTRU","Chloro-phyll atrichro -maticmethod,uncorr, ug/L","Chlor- ine, free avail- able,wat unf mg/L","pH, water,unfltrd lab, std units","Ammonia water, fltrd,est. byregres, mg/L as N"
105,41.3862049,-73.95513879,01374019,HUDSON RIVER AT SOUTH DOCK AT WEST POINT NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,41.04319444,-73.8960556,01376269,HUDSON RIVER AT PIERMONT NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,40.93625,-73.9043056,01376307,HUDSON RIVER AT WATER GRANT STREET AT YONKERS NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,40.76463889,-74.0031944,01376515,HUDSON RIVER AT PIER 84 AT NEW YORK NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,40.72152778,-74.0156111,01376520,HUDSON RIVER AT PIER 25 AT NEW YORK NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,40.86230556,-73.87438889,01302020,BRONX RIVER AT NY BOTANICAL GARDEN AT BRONX NY,07/14 14:30 EST,23.3,--,6.6,7.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
111,40.74444444,-74.3536111,01379530,Canoe Brook near Summit NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,40.845,-74.3472222,01381800,Whippany River near Pine Brook NJ,07/14 15:15 EDT,25.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
113,41.0397222,-74.5016667,01382210,Pequannock River at Oak Ridge NJ,07/14 15:15 EDT,15.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
114,41.0072222,-74.2744444,01387940,Ramapo River at Lakeside Ave at Pompton Lakes NJ,06/25 19:45 EDT,23.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
115,40.99277778,-74.27888889,01387998,Ramapo River above dam at Pompton Lakes NJ,07/14 15:30 EDT,25.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
116,40.99194444,-74.28,01388000,Ramapo River at Pompton Lakes NJ,07/14 15:30 EDT,28.1,--,7.7,6.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
117,40.98555556,-74.2794444,01388100,Ramapo River at Dawes Highway at Pompton NJ,07/14 14:45 EDT,25.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
118,40.89638889,-74.2691667,01389005,Passaic River below Pompton Riv at Two Bridges NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,40.71127778,-74.1228611,01392650,Newark Bay at PVSC at Newark NJ,07/14 15:37 EDT,26.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
120,40.7347222,-74.2705556,01393890,East Branch Rahway River at Maplewood NJ,07/14 15:00 EDT,24.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
121,40.72277778,-74.285,01393895,East Br Rahway Riv at Millburn Ave at Millburn NJ,07/14 15:00 EDT,25.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
122,40.73166667,-74.3075,01394000,West Branch Rahway River at Millburn NJ,07/14 15:00 EDT,21.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
123,40.67305556,-74.3130556,01394620,Rahway River at Kenilworth NJ,07/14 15:00 EDT,23.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
124,40.6058333,-74.2997222,01396000,Robinsons Branch at Rahway NJ,07/14 15:00 EDT,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
125,40.50388889,-74.2622222,01396060,Arthur Kill at Perth Amboy NJ,07/14 15:43 EDT,25.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
126,40.44916667,-74.1475,01407081,Raritan Bay at Keansburg NJ,07/14 15:37 EDT,27.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
127,40.36555556,-73.9747222,01407600,Shrewsbury River at Sea Bright NJ,07/14 14:55 EDT,29.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
128,40.71130556,-74.1228611,404241074072202,Newark Bay at Oak Island Yards at Newark NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,40.67777778,-74.8791667,01396500,South Branch Raritan River near High Bridge NJ,09/01 01:00 EDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
130,40.6436111,-74.9236111,01396790,Spruce Run Reservoir at Clinton NJ,07/14 15:45 EDT,23.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
131,40.55555556,-74.58277778,01400500,Raritan River at Manville NJ,07/14 15:20 EDT,25.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
132,40.33305556,-74.6819444,01401000,Stony Brook at Princeton NJ,09/01 01:00 EDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
133,40.44,-74.6175,01401750,Millstone River at Griggstown NJ,07/14 14:45 EDT,27.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
134,40.50777778,-74.4641667,01460595,Del & Rar Canal at Landing La at New Brunswick NJ,07/14 14:45 EDT,28.3,--,--,7.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
135,40.8662222,-73.7101944,01302250,EAST CREEK AT SANDS POINT NY,07/14 14:42 EST,25.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
136,40.9051111,-73.5931944,01302845,FROST CREEK AT SHEEP LN BRIDGE AT LATTINGTOWN NY,07/14 14:42 EST,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
137,40.9628611,-73.1431667,01304057,FLAX POND AT OLD FIELD NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,41.13663889,-72.30675,01304200,ORIENT HARBOR AT ORIENT NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,40.91777778,-72.6386667,01304562,PECONIC RIVER AT COUNTY HWY 105 AT RIVERHEAD NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,41.04430556,-72.3169722,01304650,SHELTER ISLAND SOUND AT SHELTER ISLAND NY,07/14 14:24 EST,25.9,--,7.6,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
141,40.72105556,-73.09125,01306402,GREAT SOUTH BAY AT WEST SAYVILLE NY,07/14 14:36 EST,27.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
142,40.5934366,-73.5837396,01310740,REYNOLDS CHANNEL AT POINT LOOKOUT NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,40.6088333,-73.6561111,01311143,HOG ISLAND CHANNEL AT ISLAND PARK NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,40.57371636,-73.885136,01311875,ROCKAWAY INLET NEAR FLOYD BENNETT FIELD NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,41.34870948,-72.0820204,01127768,"THAMES R AT GROTON, CT.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,41.1884333,-73.12125278,01208837,"HOUSATONIC RIVER NR NELLS ISLAND NR STRATFORD, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,41.08395,-73.3999861,410502073236000,"NORWALK HARBOR AT THE COVE MARINA NR E NORWALK, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,41.103875,-73.3662167,410613073215801,"SAUGATUCK RIVER LOWER EMBAYMENT NEAR SAUGATUCK, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,41.12479167,-73.2882083,410729073171701,"MILL RIVER AT SOUTHPORT HARBOR NEAR SOUTHPORT, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,41.1325083,-73.2824833,410757073165601,"MILL RIVER AT PEQUOT YACHT CLUB AT SOUTHPORT, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,41.25351389,-72.8564111,411513072512301,"FARM RIVER AT FARM RIVER MARINA NR EAST HAVEN, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,41.32768056,-71.9841611,411940071590300,"MYSTIC RIVER AT RAM ISLAND YACHT CLUB AT NOANK, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,41.3464722,-71.9688611,412047071580800,"MYSTIC HARBOR AT SAFE HARBOR MARINA NR MYSTIC, CT",04/05 12:30 EDT,8.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
154,42.1661111,-75.14002778,01423000,WEST BRANCH DELAWARE RIVER AT WALTON NY,07/14 14:45 EST,22.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
155,42.08880556,-75.3125,01423910,CANNONSVILLE RESERVOIR NEAR KELSEY NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,42.07491667,-75.3958056,01425000,WEST BRANCH DELAWARE RIVER AT STILESVILLE NY,07/14 14:45 EST,9.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
157,42.04869444,-75.4851944,01425805,OQUAGA CREEK AT MCCLURE NY,07/14 13:45 EST,20.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
158,42.00302778,-75.38352778,01426500,WEST BRANCH DELAWARE RIVER AT HALE EDDY NY,07/14 13:45 EST,13.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
159,41.95216667,-75.2909444,01427000,WEST BRANCH DELAWARE RIVER AT HANCOCK NY,07/14 14:30 EST,17.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
160,41.84027778,-75.2383333,01427195,"Equinunk Creek near Dillontown, PA",07/14 15:30 EDT,23.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
161,41.86727778,-75.21375,01427207,DELAWARE RIVER AT LORDVILLE NY,07/14 14:00 EST,22.1,--,10.1,8.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
162,41.76055556,-75.04838889,01427500,CALLICOON CREEK AT CALLICOON NY,07/14 14:30 EST,23.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
163,41.75675,-75.0574167,01427510,DELAWARE RIVER AT CALLICOON NY,07/14 14:30 EST,24.3,--,9.6,8.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
164,41.56388889,-75.0144444,01428000,TENMILE RIVER AT TUSTEN NY,07/14 14:00 EST,21.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
165,41.50875,-74.9860556,01428500,DELAWARE R ABOVE LACKAWAXEN R NEAR BARRYVILLE NY,07/14 14:30 EST,23.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
166,42.1508333,-74.60138889,01413398,BUSH KILL NEAR ARKVILLE NY,07/14 14:15 EST,17.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
167,42.1447222,-74.6536111,01413500,EAST BRANCH DELAWARE RIVER AT MARGARETVILLE NY,07/14 14:30 EST,19.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
168,42.1061111,-74.7305556,01414500,MILL BROOK NEAR DUNRAVEN NY,07/14 14:15 EST,18.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
169,42.08752778,-74.8196667,01414750,PEPACTON RESERVOIR NEAR LEWBEACH NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,42.12,-74.8186111,01415000,TREMPER KILL NEAR ANDES NY,07/14 13:45 EST,21.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
171,42.1471111,-74.9052222,01415460,TERRY CLOVE KILL NEAR DE LANCEY NY,07/14 13:45 EST,20.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
172,42.07502778,-74.97627778,01417000,EAST BRANCH DELAWARE RIVER AT DOWNSVILLE NY,07/14 13:45 EST,7.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
173,42.0245833,-75.11927778,01417500,EAST BRANCH DELAWARE RIVER AT HARVARD NY,07/14 13:45 EST,18.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
174,41.9033333,-74.81277778,01419500,WILLOWEMOC CREEK NR LIVINGSTON MANOR NY,07/14 14:15 EST,19.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
175,41.94641667,-74.9796667,01420500,BEAVER KILL AT COOKS FALLS NY,07/14 14:45 EST,21.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
176,41.97327778,-75.1747222,01421000,EAST BRANCH DELAWARE RIVER AT FISHS EDDY NY,07/14 14:15 EST,22.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
177,41.67452998,-75.37601299,01428750,"West Branch Lackawaxen River near Aldenville, PA",07/14 15:30 EDT,21.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
178,41.58730898,-75.3268449,01429000,"West Branch Lackawaxen River at Prompton, PA",07/14 15:30 EDT,22.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
179,41.4762002,-75.1721186,01431500,"Lackawaxen River at Hawley, PA",07/14 15:45 EDT,23.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
180,41.46941667,-75.1089444,01432055,"Lackawaxen River near Baoba, PA",07/14 15:30 EDT,21.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
181,41.4759228,-75.036281,01432110,"Lackawaxen River at Rowland, PA",07/14 15:30 EDT,21.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
182,41.47536824,-74.91238898,01432160,DELAWARE RIVER AT BARRYVILLE NY,07/14 14:30 EST,22.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
183,41.45,-74.9216667,01432495,"Shohola Creek near Walker Lake, PA",07/14 15:30 EDT,23.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
184,41.43875,-74.81913889,01432805,DELAWARE RIVER AT POND EDDY NY,07/14 14:30 EST,21.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
185,41.56727778,-74.78327778,01433005,MONGAUP R BELOW SWINGING BRIDGE RESERVOIR NY,07/14 14:15 EST,19.2,--,8.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
186,41.4612222,-74.75877778,01433500,MONGAUP RIVER NEAR MONGAUP NY,07/14 14:15 EST,20.6,--,8.7,6.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
187,41.3706493,-74.6973853,01434000,DELAWARE RIVER AT PORT JERVIS NY,07/14 15:30 EDT,23.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
188,41.96694444,-74.4480556,0143400680,E BR NEVERSINK R NORTHEAST OF DENNING NY,07/14 14:30 EST,15.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
189,41.92527778,-74.54027778,01434017,EAST BRANCH NEVERSINK RIVER NEAR CLARYVILLE NY,07/14 13:30 EST,17.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
190,42.0111111,-74.4144444,01434021,W BR NEVERSINK R AT WINNISOOK L NR FROST VALLEY NY,07/14 14:15 EST,12.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
191,41.9960833,-74.5002222,01434025,BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,07/14 14:30 EST,16.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
192,41.92041667,-74.57438889,01434498,WEST BRANCH NEVERSINK RIVER AT CLARYVILLE NY,07/14 14:30 EST,19.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
193,41.88994444,-74.5898056,01435000,NEVERSINK RIVER NEAR CLARYVILLE NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,41.82788889,-74.6389167,01435900,NEVERSINK RESERVOIR NEAR NEVERSINK NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,41.82,-74.6355556,01436000,NEVERSINK RIVER AT NEVERSINK NY,07/14 14:15 EST,8.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
196,41.66780556,-74.62302778,01436655,SHELDRAKE STREAM AT THOMPSONVILLE NY,07/14 14:00 EST,23.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
197,41.63805556,-74.61688889,01436690,NEVERSINK RIVER AT BRIDGEVILLE NY,07/14 14:30 EST,20.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
198,41.59594444,-74.4681944,01437100,GUMAER BROOK NEAR WURTSBORO NY,07/14 13:45 EST,19.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
199,41.49963889,-74.5522222,01437349,BASHER KILL BLW BASHAKILL MARSH AT WESTBROOKVILLE,07/14 14:00 EST,23.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
200,41.4413611,-74.60188889,01437500,NEVERSINK RIVER AT GODEFFROY NY,07/14 14:45 EST,21.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
201,41.30916667,-74.79527778,01438500,Delaware River at Montague NJ,07/14 13:30 EDT,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
202,41.08815078,-75.03767469,01439500,"Bush Kill at Shoemakers, PA",07/14 15:45 EDT,22.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
203,41.1061111,-74.9525,01440000,Flat Brook near Flatbrookville NJ,07/14 15:00 EDT,21.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
204,41.0848148,-75.2146251,01440400,"Brodhead Creek near Analomink, PA",07/14 15:15 EDT,21.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
205,40.82638889,-75.0825,01446500,Delaware River at Belvidere NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,40.6354722,-75.16863889,01455290,Pohatcong Crk at Creek Rd nr Carpentersville NJ,07/14 15:30 EDT,22.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
207,40.5947222,-75.1897222,01457500,Delaware River at Riegelsville NJ,07/14 15:30 EDT,25.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
208,40.5261111,-75.065,01458500,Delaware River at Frenchtown NJ,07/14 15:00 EDT,25.3,--,8.1,7.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
209,40.29638889,-74.8666667,01460378,D&R Ca feeder US of gate at Washington Crossing NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,40.29666667,-74.8669444,01460380,Del and Rar Ca feeder at Washington Crossing NJ,07/14 15:00 EDT,26.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
211,40.30444444,-74.685,01460440,Delaware and Raritan Canal at Port Mercer NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,40.51694444,-74.9916667,01460860,Lockatong Creek at Route 12 at Baptistown NJ,07/14 15:45 EDT,26.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
213,40.3647222,-74.94888889,01462000,Delaware River at Lambertville NJ,07/14 14:45 EDT,26.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
214,40.22166667,-74.7780556,01463500,Delaware River at Trenton NJ,07/14 15:00 EDT,26.0,--,8.3,7.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
215,41.1303626,-75.625467,01447500,"Lehigh River at Stoddartsville, PA",07/14 15:15 EDT,23.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
216,41.0848082,-75.6054666,01447720,"Tobyhanna Creek near Blakeslee, PA",07/14 15:15 EDT,24.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
217,41.1048062,-75.7321362,01447800,Lehigh R bl Francis E Walter Res nr White Haven PA,07/14 15:30 EDT,20.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
218,40.8975919,-75.5024077,01449360,"Pohopoco Creek at Kresgeville, PA",07/14 15:30 EDT,19.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
219,40.84564756,-75.6457437,01449800,"Pohopoco Cr bl Beltzville Dam nr Parryville, PA",07/14 15:30 EDT,10.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
220,40.53120755,-75.60046519,01451380,"Little Lehigh Creek near Trexlertown, PA",07/14 15:15 EDT,25.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
221,40.5340833,-75.6014722,01451400,"Spring Creek at Trexlertown, PA",07/14 15:30 EDT,19.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
222,40.5216111,-75.5083333,01451467,"Leibert Creek at Emmaus, PA",07/14 14:45 EDT,23.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
223,40.5823197,-75.48296088,01451500,"Little Lehigh Creek near Allentown, PA",07/14 15:30 EDT,22.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
224,40.5875,-75.4968056,01451630,"Cedar Creek at Mouth near Allentown, PA",07/14 15:30 EDT,22.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
